,loss,accuracy
0,41.847450256347656,0.007194244768470526
1,28.702632904052734,0.06474819779396057
2,16.0251407623291,0.15107913315296173
3,11.01828670501709,0.2374100685119629
4,9.485595703125,0.22302158176898956
5,7.085173606872559,0.2949640154838562
6,6.5553154945373535,0.3093525171279907
7,5.811033725738525,0.34532374143600464
8,5.486945152282715,0.36690646409988403
9,4.920932769775391,0.3525179922580719
10,4.955266952514648,0.36690646409988403
11,5.760173320770264,0.38129496574401855
12,4.22037935256958,0.4100719392299652
13,4.311428546905518,0.43884891271591187
14,4.8641839027404785,0.4100719392299652
15,4.655539512634277,0.38129496574401855
16,4.199706077575684,0.4100719392299652
17,3.571437120437622,0.4676258862018585
18,4.764535427093506,0.35971224308013916
19,5.162184238433838,0.42446044087409973
20,4.503371238708496,0.41726619005203247
21,3.682683229446411,0.4316546618938446
22,3.2505481243133545,0.4892086386680603
23,3.369262933731079,0.43884891271591187
24,3.0816545486450195,0.4676258862018585
25,2.901116132736206,0.46043166518211365
26,3.004812479019165,0.4460431635379791
27,2.89005446434021,0.4748201370239258
28,2.4932873249053955,0.49640288949012756
29,2.4815051555633545,0.49640288949012756
30,2.3093738555908203,0.4676258862018585
31,2.1617960929870605,0.5179855823516846
32,2.9167609214782715,0.4532374143600464
33,3.5137460231781006,0.42446044087409973
34,3.3574423789978027,0.4676258862018585
35,3.894942283630371,0.40287768840789795
36,3.9885494709014893,0.41726619005203247
37,4.107349872589111,0.4100719392299652
38,7.157522678375244,0.3741007149219513
39,7.398178577423096,0.36690646409988403
40,14.19993782043457,0.2589927911758423
41,11.432002067565918,0.3309352397918701
42,23.00265884399414,0.2949640154838562
43,13.406976699829102,0.34532374143600464
44,18.863780975341797,0.28776979446411133
45,13.096420288085938,0.36690646409988403
46,15.145869255065918,0.3093525171279907
47,26.913074493408203,0.28057554364204407
48,21.58926773071289,0.316546767950058
49,20.39884376525879,0.26618704199790955
50,24.638505935668945,0.28776979446411133
51,23.61359405517578,0.34532374143600464
52,29.077856063842773,0.28776979446411133
53,20.560588836669922,0.28057554364204407
54,29.97315216064453,0.2949640154838562
55,38.48051071166992,0.26618704199790955
56,41.67927932739258,0.2158273309469223
57,48.41717529296875,0.2733812928199768
58,36.451332092285156,0.2517985701560974
59,36.867801666259766,0.2949640154838562
60,33.237300872802734,0.30215826630592346
61,29.51173973083496,0.32374101877212524
62,30.960561752319336,0.32374101877212524
63,45.0074577331543,0.28057554364204407
64,25.354585647583008,0.3525179922580719
65,27.88456916809082,0.316546767950058
66,30.42878532409668,0.24460431933403015
67,24.493810653686523,0.34532374143600464
68,17.898038864135742,0.38129496574401855
69,16.16640281677246,0.3741007149219513
70,23.297454833984375,0.316546767950058
71,21.1751708984375,0.32374101877212524
72,17.622772216796875,0.36690646409988403
73,19.640117645263672,0.4100719392299652
74,22.623899459838867,0.3956834673881531
75,19.999841690063477,0.3741007149219513
76,16.6441650390625,0.40287768840789795
77,15.961408615112305,0.46043166518211365
78,13.843194007873535,0.42446044087409973
79,14.687888145446777,0.40287768840789795
80,8.555948257446289,0.40287768840789795
81,8.692179679870605,0.46043166518211365
82,8.35470962524414,0.4748201370239258
83,6.890007972717285,0.48201438784599304
84,8.174356460571289,0.4532374143600464
85,8.51043701171875,0.43884891271591187
86,5.762053489685059,0.4676258862018585
87,5.158364772796631,0.5035971403121948
88,4.250585079193115,0.5395683646202087
89,5.171606063842773,0.5179855823516846
90,4.508647441864014,0.5107913613319397
91,4.03654146194458,0.5035971403121948
92,4.399082183837891,0.4748201370239258
93,4.617321491241455,0.4676258862018585
94,3.1874279975891113,0.5251798629760742
95,3.1162917613983154,0.5395683646202087
96,2.5537595748901367,0.5323740839958191
97,2.5065994262695312,0.5539568066596985
98,2.8950114250183105,0.5755395889282227
99,2.4606809616088867,0.5755395889282227
100,2.5229909420013428,0.5611510872840881
101,2.323674201965332,0.597122311592102
102,2.187401294708252,0.6187050342559814
103,2.1295058727264404,0.6043165326118469
104,2.0361008644104004,0.597122311592102
105,1.7445054054260254,0.6115108132362366
106,2.164332628250122,0.5755395889282227
107,1.8876129388809204,0.597122311592102
108,2.2148537635803223,0.5827338099479675
109,2.110348701477051,0.597122311592102
110,2.1279797554016113,0.5899280309677124
111,2.0401365756988525,0.5827338099479675
112,2.0218584537506104,0.6043165326118469
113,1.859568476676941,0.5827338099479675
114,1.7756216526031494,0.597122311592102
115,1.492255687713623,0.6402877569198608
116,1.5664139986038208,0.6402877569198608
117,1.4710878133773804,0.6187050342559814
118,1.3699849843978882,0.6546762585639954
119,1.371813178062439,0.633093535900116
120,1.321407675743103,0.6187050342559814
121,1.2653788328170776,0.6474820375442505
122,1.2010159492492676,0.6474820375442505
123,1.3754427433013916,0.6474820375442505
124,1.348744511604309,0.6402877569198608
125,1.2513113021850586,0.6474820375442505
126,1.2096844911575317,0.6474820375442505
127,1.187773585319519,0.6546762585639954
128,1.1361992359161377,0.6474820375442505
129,1.1434541940689087,0.6474820375442505
130,1.176587462425232,0.6690647602081299
131,1.261139154434204,0.6690647602081299
132,1.1700276136398315,0.6474820375442505
133,1.3741824626922607,0.6187050342559814
134,1.2082054615020752,0.6546762585639954
135,1.3647581338882446,0.6546762585639954
136,1.4655667543411255,0.6258992552757263
137,1.206494688987732,0.6546762585639954
138,1.2327475547790527,0.6258992552757263
139,1.104950189590454,0.6762589812278748
140,1.2475395202636719,0.633093535900116
141,1.1796021461486816,0.6258992552757263
142,1.5705653429031372,0.6187050342559814
143,2.001105308532715,0.6115108132362366
144,1.83326256275177,0.5827338099479675
145,1.6166937351226807,0.5899280309677124
146,1.646414041519165,0.568345308303833
147,1.6711773872375488,0.5899280309677124
148,1.4843837022781372,0.633093535900116
149,1.566061019897461,0.5899280309677124
150,1.5858129262924194,0.6043165326118469
151,1.533859133720398,0.6115108132362366
152,1.4130971431732178,0.6402877569198608
153,1.4886119365692139,0.6258992552757263
154,1.436928153038025,0.6115108132362366
155,1.560957908630371,0.6258992552757263
156,1.314646601676941,0.6187050342559814
157,1.5877128839492798,0.6258992552757263
158,1.4985616207122803,0.6258992552757263
159,1.4850192070007324,0.633093535900116
160,1.5203146934509277,0.6474820375442505
161,1.6504218578338623,0.633093535900116
162,1.468881368637085,0.633093535900116
163,1.256935477256775,0.6402877569198608
164,1.2861671447753906,0.6402877569198608
165,1.1370176076889038,0.6690647602081299
166,1.173237919807434,0.6546762585639954
167,1.3048104047775269,0.6258992552757263
168,1.2157496213912964,0.6546762585639954
169,1.1400461196899414,0.6762589812278748
170,1.158467411994934,0.6834532618522644
171,1.2183388471603394,0.6402877569198608
172,1.0647389888763428,0.6546762585639954
173,1.139606237411499,0.6402877569198608
174,1.0477075576782227,0.6618704795837402
175,1.058969259262085,0.6618704795837402
176,1.1735389232635498,0.6402877569198608
177,1.1625678539276123,0.6618704795837402
178,1.1433881521224976,0.633093535900116
179,1.032315731048584,0.6618704795837402
180,1.0760259628295898,0.6546762585639954
181,1.170399785041809,0.6618704795837402
182,1.2674201726913452,0.6618704795837402
183,1.2595795392990112,0.6618704795837402
184,1.213222861289978,0.6402877569198608
185,1.1803030967712402,0.6402877569198608
186,1.0896902084350586,0.6618704795837402
187,1.2850641012191772,0.6762589812278748
188,1.1923362016677856,0.6474820375442505
189,1.294247031211853,0.6043165326118469
190,1.1616075038909912,0.6258992552757263
191,1.247843861579895,0.6690647602081299
192,1.1494476795196533,0.6402877569198608
193,1.2480461597442627,0.6187050342559814
194,1.2357231378555298,0.6402877569198608
195,1.1445660591125488,0.6187050342559814
196,1.1160869598388672,0.633093535900116
197,1.0799224376678467,0.6402877569198608
198,1.092251181602478,0.6762589812278748
199,1.1567542552947998,0.6402877569198608
200,1.0593574047088623,0.6546762585639954
201,1.0571340322494507,0.6618704795837402
202,1.0522092580795288,0.6474820375442505
203,1.020877480506897,0.6690647602081299
204,1.0475786924362183,0.6762589812278748
205,1.0024597644805908,0.6978417038917542
206,1.0419915914535522,0.6762589812278748
207,1.016951560974121,0.6978417038917542
208,1.0713698863983154,0.6618704795837402
209,1.0105305910110474,0.6834532618522644
210,0.9979469776153564,0.6762589812278748
211,1.014156460762024,0.6762589812278748
212,1.1367878913879395,0.6762589812278748
213,1.1313380002975464,0.6474820375442505
214,1.1532717943191528,0.6474820375442505
215,1.260196566581726,0.633093535900116
216,1.1864395141601562,0.6762589812278748
217,1.1931058168411255,0.6762589812278748
218,1.1739164590835571,0.6546762585639954
219,1.103621006011963,0.6690647602081299
220,1.1157914400100708,0.6187050342559814
221,1.1704219579696655,0.6258992552757263
222,1.1765869855880737,0.633093535900116
223,1.2125494480133057,0.6402877569198608
224,1.1704940795898438,0.633093535900116
225,1.0778748989105225,0.6762589812278748
226,1.917087197303772,0.6115108132362366
227,3.694166421890259,0.5467625856399536
228,5.77280330657959,0.4676258862018585
229,4.998247146606445,0.48201438784599304
230,5.174319267272949,0.46043166518211365
231,6.82982063293457,0.4532374143600464
232,6.385401248931885,0.4676258862018585
233,5.49155330657959,0.5035971403121948
234,6.553454875946045,0.4892086386680603
235,6.0839338302612305,0.4532374143600464
236,7.025672435760498,0.4460431635379791
237,6.969699859619141,0.4100719392299652
238,8.540515899658203,0.40287768840789795
239,6.632773399353027,0.40287768840789795
240,8.884353637695312,0.4532374143600464
241,9.50822639465332,0.43884891271591187
242,15.95600414276123,0.3093525171279907
243,18.715961456298828,0.3093525171279907
244,31.750228881835938,0.2949640154838562
245,85.5111083984375,0.158273383975029
246,108.6991958618164,0.17985612154006958
247,113.81671905517578,0.17985612154006958
248,200.78099060058594,0.15107913315296173
249,203.9672393798828,0.2158273309469223
250,261.8116149902344,0.17985612154006958
251,253.5111541748047,0.16546761989593506
252,312.24365234375,0.20863309502601624
253,381.64434814453125,0.17985612154006958
254,329.3512878417969,0.17985612154006958
255,405.4415588378906,0.18705035746097565
256,317.25054931640625,0.1942446082830429
257,299.2294921875,0.22302158176898956
258,268.48065185546875,0.15107913315296173
259,228.21104431152344,0.26618704199790955
260,222.31114196777344,0.2949640154838562
261,199.8711395263672,0.26618704199790955
262,156.89405822753906,0.28057554364204407
263,159.52423095703125,0.3309352397918701
264,113.8106918334961,0.3309352397918701
265,130.16802978515625,0.34532374143600464
266,109.3890609741211,0.36690646409988403
267,86.1416015625,0.32374101877212524
268,77.37571716308594,0.3741007149219513
269,80.3414077758789,0.41726619005203247
270,108.8497314453125,0.36690646409988403
271,110.33323669433594,0.35971224308013916
272,80.90792846679688,0.3884892165660858
273,81.52311706542969,0.3956834673881531
274,101.03424072265625,0.3741007149219513
275,112.27727508544922,0.32374101877212524
276,77.50300598144531,0.3884892165660858
277,107.26468658447266,0.3525179922580719
278,158.30653381347656,0.2158273309469223
279,173.6212158203125,0.28057554364204407
280,156.75851440429688,0.3525179922580719
281,241.93679809570312,0.3309352397918701
282,213.1038055419922,0.34532374143600464
283,152.71156311035156,0.3525179922580719
284,207.3394012451172,0.40287768840789795
285,166.3080291748047,0.3884892165660858
286,167.02195739746094,0.34532374143600464
287,124.83782196044922,0.3741007149219513
288,111.5866928100586,0.41726619005203247
289,134.19224548339844,0.3741007149219513
290,109.68946075439453,0.41726619005203247
291,109.72716522216797,0.36690646409988403
292,107.7311019897461,0.36690646409988403
293,70.60852813720703,0.42446044087409973
294,68.06316375732422,0.4748201370239258
295,48.84536361694336,0.5035971403121948
296,41.53095626831055,0.4748201370239258
297,44.589630126953125,0.4676258862018585
298,49.92787170410156,0.4892086386680603
299,38.764915466308594,0.5395683646202087
300,33.02111053466797,0.4892086386680603
301,35.65647888183594,0.48201438784599304
302,28.18877601623535,0.4748201370239258
303,24.17719268798828,0.4748201370239258
304,27.17634391784668,0.568345308303833
305,30.084789276123047,0.5539568066596985
306,28.954883575439453,0.49640288949012756
307,31.623802185058594,0.5107913613319397
308,93.45932006835938,0.4100719392299652
309,110.09809875488281,0.4532374143600464
310,83.06063842773438,0.41726619005203247
311,57.247047424316406,0.4676258862018585
312,50.551849365234375,0.4748201370239258
313,57.71865463256836,0.43884891271591187
314,53.221736907958984,0.46043166518211365
315,67.93415832519531,0.4532374143600464
316,68.0035400390625,0.4892086386680603
317,46.36961364746094,0.46043166518211365
318,47.591373443603516,0.4460431635379791
319,51.16042709350586,0.48201438784599304
320,68.89270782470703,0.48201438784599304
321,34.83866882324219,0.5179855823516846
322,25.786235809326172,0.5395683646202087
323,25.788185119628906,0.5107913613319397
324,24.948116302490234,0.5251798629760742
325,27.878036499023438,0.4892086386680603
326,24.24559211730957,0.4892086386680603
327,31.796361923217773,0.49640288949012756
328,39.52364730834961,0.4892086386680603
329,29.657777786254883,0.49640288949012756
330,58.33768081665039,0.5035971403121948
331,34.6324348449707,0.48201438784599304
332,30.420259475708008,0.4748201370239258
