epoch,loss,accuracy
121,1.3877238035202026,0.6822937726974487
122,1.3820676803588867,0.684788703918457
123,1.3807827234268188,0.684346079826355
124,1.3799210786819458,0.6848692297935486
125,1.3789737224578857,0.6843058466911316
126,1.3807250261306763,0.6834205389022827
127,1.3800979852676392,0.6852313876152039
128,1.3793928623199463,0.6863179206848145
129,1.3812909126281738,0.6829376220703125
130,1.3783965110778809,0.6842656135559082
131,1.376482367515564,0.6861569285392761
132,1.3771438598632812,0.6845070719718933
133,1.3786786794662476,0.6849899291992188
134,1.3786976337432861,0.6835814714431763
135,1.3767446279525757,0.6849496960639954
136,1.3747923374176025,0.6855935454368591
137,1.3760743141174316,0.6844667792320251
138,1.376198172569275,0.684909462928772
139,1.3757597208023071,0.6840643882751465
140,1.3782988786697388,0.6829376220703125
141,1.3771599531173706,0.6842253804206848
142,1.3731935024261475,0.684788703918457
143,1.3731387853622437,0.6861166954040527
144,1.3724331855773926,0.6842253804206848
145,1.3715239763259888,0.6854326128959656
146,1.3733285665512085,0.686036229133606
147,1.3726853132247925,0.6843058466911316
148,1.375767707824707,0.6844667792320251
149,1.371889352798462,0.6853118538856506
150,1.3737324476242065,0.6847082376480103
151,1.3714022636413574,0.6841850876808167
152,1.3703428506851196,0.6853923797607422
153,1.3702665567398071,0.6855130791664124
154,1.3701444864273071,0.6860764622688293
155,1.3700321912765503,0.685352087020874
156,1.3738160133361816,0.6839033961296082
157,1.3761465549468994,0.6832997798919678
158,1.3728218078613281,0.6850301623344421
159,1.369229793548584,0.6850301623344421
160,1.3676881790161133,0.6842656135559082
161,1.3674718141555786,0.6863179206848145
162,1.3688095808029175,0.684788703918457
163,1.3685210943222046,0.6848692297935486
164,1.3705120086669922,0.6842656135559082
165,1.3777514696121216,0.6838229298591614
166,1.369732141494751,0.6863581538200378
167,1.3668712377548218,0.6851106882095337
168,1.366462230682373,0.6847484707832336
169,1.367010474205017,0.6859557628631592
170,1.3672826290130615,0.6845070719718933
171,1.3673673868179321,0.6867203116416931
172,1.3746397495269775,0.6843058466911316
173,1.373741626739502,0.6855130791664124
174,1.3673869371414185,0.6857143044471741
175,1.3667677640914917,0.6845473051071167
176,1.3655060529708862,0.6850301623344421
177,1.3654460906982422,0.6851106882095337
178,1.3646609783172607,0.6858752369880676
179,1.3655022382736206,0.6860764622688293
180,1.3690617084503174,0.6851509213447571
181,1.3750697374343872,0.6841448545455933
182,1.367588996887207,0.6856337785720825
183,1.363683819770813,0.6868813037872314
184,1.3637361526489258,0.6863581538200378
185,1.363612413406372,0.6861971616744995
186,1.3642371892929077,0.6853118538856506
187,1.3645527362823486,0.6858752369880676
188,1.3673032522201538,0.6853923797607422
189,1.378959059715271,0.6841850876808167
190,1.3662867546081543,0.6861971616744995
191,1.3623439073562622,0.6861166954040527
192,1.3620988130569458,0.686036229133606
193,1.3636698722839355,0.684909462928772
194,1.3664751052856445,0.6855130791664124
195,1.3677475452423096,0.6857545375823975
196,1.3642098903656006,0.6856740713119507
197,1.3646674156188965,0.6856740713119507
198,1.3637828826904297,0.6861166954040527
199,1.3635478019714355,0.6859557628631592
200,1.3638830184936523,0.6868410706520081
201,1.3651940822601318,0.6846277713775635
202,1.367258071899414,0.6846277713775635
203,1.3672443628311157,0.6843863129615784
204,1.3638741970062256,0.6856740713119507
205,1.3614730834960938,0.687605619430542
206,1.3622008562088013,0.686036229133606
207,1.3627885580062866,0.6859557628631592
208,1.362461805343628,0.6859557628631592
209,1.3647726774215698,0.6846680045127869
210,1.3671777248382568,0.6838229298591614
211,1.3664486408233643,0.685915470123291
212,1.3618388175964355,0.686036229133606
213,1.360533356666565,0.6859557628631592
214,1.359756350517273,0.6861569285392761
215,1.3602638244628906,0.687042236328125
216,1.3618773221969604,0.6863179206848145
217,1.3626182079315186,0.6858752369880676
218,1.3630459308624268,0.6846680045127869
219,1.3632677793502808,0.6851106882095337
220,1.3627104759216309,0.6859959959983826
221,1.3638579845428467,0.6858752369880676
222,1.3603410720825195,0.6868007779121399
223,1.3600127696990967,0.686478853225708
224,1.35964035987854,0.6865190863609314
225,1.3599357604980469,0.6849496960639954
226,1.3626415729522705,0.6851509213447571
227,1.362396240234375,0.6855130791664124
228,1.3612688779830933,0.6844667792320251
229,1.3602402210235596,0.6857545375823975
230,1.3594554662704468,0.6866800785064697
231,1.360207438468933,0.6856740713119507
232,1.3641506433486938,0.6851911544799805
233,1.3640551567077637,0.684788703918457
234,1.3628065586090088,0.6865190863609314
235,1.359020709991455,0.6851911544799805
236,1.3577855825424194,0.6873641610145569
237,1.3597972393035889,0.6860764622688293
238,1.3605788946151733,0.6855130791664124
239,1.3613471984863281,0.6861569285392761
240,1.364004373550415,0.6848692297935486
241,1.3638219833374023,0.6845875382423401
242,1.3603296279907227,0.685352087020874
243,1.3585436344146729,0.6863179206848145
244,1.3581175804138184,0.686478853225708
245,1.3588191270828247,0.6861166954040527
246,1.3587944507598877,0.6861166954040527
247,1.3604624271392822,0.6862373948097229
248,1.3657118082046509,0.6843863129615784
249,1.3641432523727417,0.6860764622688293
250,1.3599028587341309,0.686478853225708
251,1.3576854467391968,0.6859557628631592
252,1.3583383560180664,0.6865190863609314
253,1.3593976497650146,0.686599612236023
254,1.3621207475662231,0.6851911544799805
255,1.36178457736969,0.6856740713119507
256,1.3592875003814697,0.686036229133606
257,1.3586710691452026,0.686478853225708
258,1.3580206632614136,0.6866398453712463
259,1.3578543663024902,0.6863581538200378
260,1.359135627746582,0.6860764622688293
261,1.3605470657348633,0.6860764622688293
262,1.364579677581787,0.6852716207504272
263,1.3622320890426636,0.686036229133606
264,1.3574427366256714,0.6863983869552612
265,1.3563947677612305,0.6863179206848145
266,1.3567428588867188,0.6862776875495911
267,1.3575620651245117,0.6863983869552612
268,1.3626383543014526,0.684909462928772
269,1.3642569780349731,0.6851911544799805
270,1.357360601425171,0.6855533123016357
271,1.3563734292984009,0.6861166954040527
272,1.356378436088562,0.6857545375823975
273,1.3580771684646606,0.6853118538856506
274,1.3575620651245117,0.6868813037872314
275,1.3628594875335693,0.6856337785720825
276,1.362507700920105,0.6858752369880676
277,1.3592414855957031,0.6855533123016357
278,1.356823444366455,0.6856337785720825
279,1.356002688407898,0.6871227622032166
280,1.3557618856430054,0.6879677772521973
281,1.3557854890823364,0.6865593791007996
282,1.357120394706726,0.6865593791007996
283,1.3604016304016113,0.6858752369880676
284,1.3655589818954468,0.6839033961296082
285,1.3666023015975952,0.6840643882751465
286,1.3588860034942627,0.6867605447769165
287,1.356184482574463,0.6872434616088867
288,1.3560177087783813,0.6855130791664124
289,1.355165958404541,0.6861569285392761
290,1.3567644357681274,0.6859959959983826
291,1.3567898273468018,0.6866398453712463
292,1.3564742803573608,0.687042236328125
293,1.358443021774292,0.6866800785064697
294,1.36331045627594,0.6862776875495911
295,1.36026930809021,0.6877263784408569
296,1.3567100763320923,0.6874446868896484
297,1.3548526763916016,0.6873239278793335
298,1.3548624515533447,0.686599612236023
299,1.3557378053665161,0.6860764622688293
300,1.3566445112228394,0.686599612236023
301,1.3566440343856812,0.6867203116416931
302,1.367433786392212,0.6829778552055359
303,1.366132140159607,0.6850301623344421
304,1.359297513961792,0.6863179206848145
305,1.3556745052337646,0.6870020031929016
306,1.3546561002731323,0.6868410706520081
307,1.354671597480774,0.6864386200904846
308,1.3559759855270386,0.686478853225708
309,1.3560789823532104,0.6859557628631592
310,1.3578945398330688,0.6860764622688293
311,1.3686234951019287,0.6840241551399231
312,1.3666898012161255,0.6848289966583252
313,1.360436201095581,0.6861971616744995
314,1.3555707931518555,0.6871227622032166
315,1.3544420003890991,0.6877263784408569
316,1.3543527126312256,0.6858350038528442
317,1.3549188375473022,0.6876861453056335
318,1.3562116622924805,0.686599612236023
319,1.3563750982284546,0.6870020031929016
320,1.3640085458755493,0.6841046214103699
321,1.3677247762680054,0.6832595467567444
322,1.3610503673553467,0.684909462928772
323,1.3556134700775146,0.6866398453712463
324,1.3533565998077393,0.6884506940841675
325,1.3539597988128662,0.6868410706520081
326,1.356385350227356,0.6868007779121399
327,1.3585097789764404,0.6850703954696655
328,1.357761263847351,0.6861166954040527
329,1.3557589054107666,0.6863581538200378
330,1.3540139198303223,0.6874849200248718
331,1.3557069301605225,0.6863179206848145
332,1.3593188524246216,0.6850703954696655
333,1.3609720468521118,0.6852716207504272
334,1.3570854663848877,0.6874446868896484
335,1.3544327020645142,0.686478853225708
336,1.3534796237945557,0.6872836947441101
337,1.353981375694275,0.6858350038528442
338,1.3546080589294434,0.6866398453712463
339,1.3541134595870972,0.687042236328125
340,1.3561755418777466,0.687042236328125
341,1.3636281490325928,0.6835814714431763
342,1.364371657371521,0.6853923797607422
343,1.3606483936309814,0.6853118538856506
344,1.358773946762085,0.6864386200904846
345,1.3542581796646118,0.6874849200248718
346,1.3534796237945557,0.6875251531600952
347,1.352993130683899,0.687404453754425
348,1.3540701866149902,0.685915470123291
349,1.3547266721725464,0.6868813037872314
350,1.3594958782196045,0.6859959959983826
351,1.3649970293045044,0.684788703918457
352,1.3600685596466064,0.6855935454368591
353,1.357679009437561,0.685472846031189
354,1.35332453250885,0.6868813037872314
355,1.3537254333496094,0.6872032284736633
356,1.3533906936645508,0.6866398453712463
357,1.35621976852417,0.6865190863609314
358,1.3559818267822266,0.6861166954040527
359,1.3554545640945435,0.6874446868896484
360,1.3581106662750244,0.6871629953384399
361,1.3612300157546997,0.6854326128959656
362,1.357521414756775,0.6858752369880676
363,1.3548507690429688,0.6850301623344421
364,1.3549131155014038,0.6877666115760803
365,1.354066014289856,0.6876458525657654
366,1.3541085720062256,0.687605619430542
367,1.3541916608810425,0.6856337785720825
368,1.3544938564300537,0.6868813037872314
369,1.3551355600357056,0.6853118538856506
370,1.3596371412277222,0.686036229133606
371,1.369145393371582,0.6835010051727295
372,1.3599615097045898,0.6857545375823975
373,1.3541841506958008,0.6867605447769165
374,1.3539773225784302,0.6873239278793335
375,1.3528369665145874,0.6851509213447571
376,1.3531028032302856,0.6861971616744995
377,1.353177547454834,0.685915470123291
378,1.354611873626709,0.6872434616088867
379,1.3591067790985107,0.6859959959983826
380,1.3640908002853394,0.6845875382423401
381,1.3580893278121948,0.6852716207504272
382,1.35346519947052,0.6874849200248718
383,1.3528797626495361,0.6866398453712463
384,1.3528506755828857,0.6868007779121399
385,1.3535319566726685,0.6863581538200378
386,1.3562135696411133,0.6862776875495911
387,1.3646645545959473,0.6837022304534912
388,1.363979697227478,0.6830986142158508
389,1.355230450630188,0.6872434616088867
390,1.3525594472885132,0.687404453754425
391,1.3530795574188232,0.687404453754425
392,1.3534046411514282,0.6879677772521973
393,1.35444176197052,0.686478853225708
394,1.354369044303894,0.6865190863609314
395,1.3607293367385864,0.686599612236023
396,1.3673864603042603,0.6834205389022827
397,1.3573919534683228,0.6864386200904846
398,1.3534883260726929,0.6862776875495911
399,1.352898120880127,0.6869617700576782
400,1.3529168367385864,0.6864386200904846
401,1.353561520576477,0.6858752369880676
402,1.3540456295013428,0.6862373948097229
403,1.3556264638900757,0.6866800785064697
404,1.379127860069275,0.6806840896606445
405,1.3636091947555542,0.6852716207504272
406,1.3541220426559448,0.6868813037872314
407,1.353472352027893,0.6859959959983826
408,1.351724624633789,0.688169002532959
409,1.3523517847061157,0.6869215369224548
410,1.3532270193099976,0.6868410706520081
411,1.3543661832809448,0.686478853225708
412,1.3565032482147217,0.6859959959983826
413,1.3624321222305298,0.6851106882095337
414,1.3701059818267822,0.6840643882751465
415,1.3593075275421143,0.6861971616744995
416,1.356518030166626,0.6856337785720825
417,1.3532049655914307,0.6873239278793335
418,1.352036476135254,0.6879677772521973
419,1.3528590202331543,0.6869617700576782
420,1.352594256401062,0.6877666115760803
421,1.3534460067749023,0.6855533123016357
422,1.354224681854248,0.6861971616744995
423,1.3597559928894043,0.6867605447769165
424,1.3678879737854004,0.6844667792320251
425,1.3574646711349487,0.6862776875495911
426,1.3540971279144287,0.6866800785064697
427,1.352406620979309,0.6868410706520081
428,1.3533518314361572,0.687042236328125
429,1.354495882987976,0.685915470123291
430,1.3540288209915161,0.6861166954040527
431,1.3544549942016602,0.685472846031189
432,1.3552762269973755,0.6857947707176208
433,1.3597882986068726,0.6846277713775635
434,1.3661777973175049,0.6840241551399231
435,1.3587238788604736,0.6874849200248718
436,1.3565667867660522,0.686036229133606
437,1.353198766708374,0.6868007779121399
438,1.3552100658416748,0.6866398453712463
439,1.3539807796478271,0.6878470778465271
440,1.3540239334106445,0.6869215369224548
441,1.3535712957382202,0.6868410706520081
442,1.3529969453811646,0.6873641610145569
443,1.353689432144165,0.6865593791007996
444,1.3563956022262573,0.6876861453056335
445,1.3643275499343872,0.6846277713775635
446,1.3601421117782593,0.6848692297935486
447,1.354714035987854,0.6859557628631592
448,1.35267972946167,0.6876458525657654
449,1.352124571800232,0.6872836947441101
450,1.3527315855026245,0.6858350038528442
451,1.3582960367202759,0.6860764622688293
452,1.3670570850372314,0.6851106882095337
453,1.3630924224853516,0.6854326128959656
454,1.355329990386963,0.686599612236023
455,1.3518061637878418,0.6877666115760803
456,1.3527947664260864,0.6869617700576782
457,1.3524445295333862,0.6865593791007996
458,1.353300929069519,0.6857545375823975
459,1.3536124229431152,0.6880885362625122
460,1.3668959140777588,0.6851509213447571
461,1.3737696409225464,0.6816901564598083
462,1.3591303825378418,0.6857143044471741
463,1.3550597429275513,0.6870020031929016
464,1.3537014722824097,0.6870020031929016
465,1.3534008264541626,0.6862776875495911
466,1.353177547454834,0.6871629953384399
467,1.3529038429260254,0.6871629953384399
468,1.3553612232208252,0.6870824694633484
469,1.3588565587997437,0.6864386200904846
470,1.3593227863311768,0.6855130791664124
471,1.3580044507980347,0.6857545375823975
472,1.355718731880188,0.6863581538200378
473,1.3559719324111938,0.6860764622688293
474,1.3572951555252075,0.6865593791007996
475,1.3561782836914062,0.685915470123291
476,1.356890082359314,0.6868813037872314
477,1.357483148574829,0.6855935454368591
478,1.3558275699615479,0.6851509213447571
479,1.3543981313705444,0.686599612236023
480,1.3543730974197388,0.6858350038528442
481,1.354425311088562,0.6866800785064697
482,1.3564646244049072,0.6868410706520081
483,1.369187593460083,0.6833400130271912
484,1.3629791736602783,0.685352087020874
485,1.3568731546401978,0.6863983869552612
486,1.3540810346603394,0.6874849200248718
487,1.3529704809188843,0.687042236328125
488,1.3535438776016235,0.6882494688034058
489,1.3534163236618042,0.6874849200248718
490,1.3550211191177368,0.686599612236023
491,1.3630222082138062,0.6846680045127869
492,1.3666291236877441,0.6833803057670593
493,1.3577251434326172,0.6860764622688293
494,1.3553590774536133,0.6863179206848145
495,1.3540796041488647,0.6873239278793335
496,1.3536412715911865,0.687404453754425
497,1.3536226749420166,0.6856337785720825
498,1.3538575172424316,0.6869617700576782
499,1.3542221784591675,0.6867203116416931
500,1.3558573722839355,0.6860764622688293
501,1.3686349391937256,0.6839436888694763
502,1.3715660572052002,0.682776689529419
503,1.3572801351547241,0.686036229133606
504,1.3531031608581543,0.6858350038528442
505,1.3528348207473755,0.6878873109817505
506,1.3527125120162964,0.6874849200248718
507,1.352674961090088,0.687042236328125
508,1.3562506437301636,0.6874849200248718
509,1.3708609342575073,0.6831388473510742
510,1.3641198873519897,0.6834205389022827
511,1.3564221858978271,0.6859557628631592
512,1.3537094593048096,0.6865190863609314
513,1.352449655532837,0.687042236328125
514,1.352860450744629,0.6867203116416931
515,1.3530069589614868,0.6874849200248718
516,1.3539310693740845,0.6868007779121399
517,1.3572280406951904,0.684788703918457
518,1.3745195865631104,0.6832997798919678
519,1.3674125671386719,0.6828169226646423
520,1.3552976846694946,0.6865190863609314
521,1.3538410663604736,0.6872032284736633
522,1.3521969318389893,0.6876861453056335
523,1.3536491394042969,0.6857143044471741
524,1.3555541038513184,0.6869215369224548
525,1.3580952882766724,0.6856337785720825
526,1.3625640869140625,0.685472846031189
527,1.3592872619628906,0.686036229133606
528,1.3547308444976807,0.6870020031929016
529,1.3543776273727417,0.6865190863609314
530,1.3531262874603271,0.687404453754425
531,1.3533722162246704,0.6868007779121399
532,1.3542020320892334,0.6863983869552612
533,1.3557138442993164,0.6863179206848145
534,1.3641555309295654,0.686036229133606
535,1.3619954586029053,0.684788703918457
536,1.3588263988494873,0.6850301623344421
537,1.3574624061584473,0.6857545375823975
538,1.3563750982284546,0.6872434616088867
539,1.3561323881149292,0.6853118538856506
540,1.3544009923934937,0.6855935454368591
541,1.3539584875106812,0.6867605447769165
542,1.3539372682571411,0.6877666115760803
543,1.3531244993209839,0.6876861453056335
544,1.3550971746444702,0.6871629953384399
545,1.3642362356185913,0.6845875382423401
546,1.3707886934280396,0.6829778552055359
547,1.360336184501648,0.6845473051071167
548,1.3546932935714722,0.6865190863609314
549,1.3543626070022583,0.6870824694633484
550,1.3544020652770996,0.6870020031929016
551,1.3571451902389526,0.6865190863609314
552,1.3563518524169922,0.6863983869552612
553,1.355809211730957,0.6862373948097229
554,1.3545141220092773,0.6873239278793335
555,1.353883981704712,0.6859959959983826
556,1.3544434309005737,0.6868007779121399
557,1.3541176319122314,0.6878470778465271
558,1.3588141202926636,0.6857143044471741
559,1.3673027753829956,0.6839436888694763
560,1.362884283065796,0.6850301623344421
561,1.3555556535720825,0.6868813037872314
562,1.3530880212783813,0.6879677772521973
563,1.3530833721160889,0.6866800785064697
564,1.352369785308838,0.6873641610145569
565,1.3532747030258179,0.6868410706520081
566,1.3537540435791016,0.6882494688034058
567,1.354736566543579,0.6872434616088867
568,1.3589469194412231,0.6865593791007996
569,1.3694089651107788,0.6831790804862976
570,1.3651338815689087,0.684346079826355
571,1.3580681085586548,0.6857947707176208
572,1.3546864986419678,0.6869215369224548
573,1.3526015281677246,0.6890543103218079
574,1.353271484375,0.6856740713119507
575,1.3528070449829102,0.687404453754425
576,1.353662133216858,0.6869215369224548
577,1.3557789325714111,0.6874446868896484
578,1.3592146635055542,0.685352087020874
579,1.3664698600769043,0.6845875382423401
580,1.3598178625106812,0.6860764622688293
581,1.358547329902649,0.6857947707176208
582,1.3561798334121704,0.6868813037872314
583,1.3541926145553589,0.6872032284736633
584,1.3537707328796387,0.6875251531600952
585,1.3529245853424072,0.6859959959983826
586,1.3532038927078247,0.6863179206848145
587,1.3544429540634155,0.6862373948097229
588,1.3663287162780762,0.6840643882751465
589,1.367419958114624,0.6847082376480103
590,1.3606336116790771,0.6860764622688293
591,1.3584589958190918,0.6863983869552612
592,1.3547296524047852,0.6877263784408569
593,1.3533704280853271,0.6876458525657654
594,1.352825403213501,0.6867203116416931
595,1.3533133268356323,0.6862373948097229
596,1.3541923761367798,0.6871227622032166
597,1.3551959991455078,0.685915470123291
598,1.362054467201233,0.6848692297935486
599,1.3723931312561035,0.6835814714431763
600,1.3669041395187378,0.6842253804206848
601,1.3551467657089233,0.6866398453712463
602,1.3536993265151978,0.687404453754425
603,1.3528554439544678,0.6871629953384399
604,1.3525561094284058,0.6883702278137207
605,1.3531465530395508,0.6874446868896484
606,1.3558703660964966,0.6865190863609314
607,1.36165189743042,0.6850703954696655
608,1.3669925928115845,0.6829778552055359
609,1.360918641090393,0.6858752369880676
610,1.356235384941101,0.686478853225708
611,1.3544381856918335,0.6863179206848145
612,1.3551703691482544,0.6868813037872314
613,1.3554924726486206,0.686599612236023
614,1.3544148206710815,0.6877666115760803
615,1.356044888496399,0.6853923797607422
616,1.3552236557006836,0.6873641610145569
617,1.354883074760437,0.6856740713119507
618,1.355858564376831,0.6870824694633484
619,1.3567157983779907,0.6864386200904846
620,1.3608627319335938,0.6866398453712463
621,1.357583999633789,0.6863983869552612
622,1.3552651405334473,0.6861166954040527
623,1.3533341884613037,0.6868410706520081
624,1.355424404144287,0.686036229133606
625,1.353948712348938,0.6871227622032166
626,1.3576220273971558,0.6853923797607422
627,1.3629980087280273,0.685915470123291
628,1.3640360832214355,0.6848692297935486
629,1.3586218357086182,0.686036229133606
630,1.353468418121338,0.6877263784408569
631,1.353327751159668,0.6862373948097229
632,1.3537583351135254,0.6884506940841675
633,1.3537755012512207,0.6869617700576782
634,1.35434889793396,0.6860764622688293
635,1.3562488555908203,0.6866398453712463
636,1.3740888833999634,0.6824949979782104
637,1.3730665445327759,0.6835010051727295
638,1.3632241487503052,0.6855130791664124
639,1.3555611371994019,0.6871629953384399
640,1.355485200881958,0.6868410706520081
641,1.357041835784912,0.6872836947441101
642,1.3570059537887573,0.6853923797607422
643,1.3552772998809814,0.6866398453712463
644,1.3542234897613525,0.6861166954040527
645,1.3541464805603027,0.6872032284736633
646,1.353645920753479,0.6871629953384399
647,1.3542839288711548,0.6859959959983826
648,1.356598973274231,0.6852313876152039
649,1.3651642799377441,0.6837424635887146
650,1.3680157661437988,0.683782696723938
651,1.3617830276489258,0.6848692297935486
652,1.3540829420089722,0.6872032284736633
653,1.353489875793457,0.6863179206848145
654,1.3537899255752563,0.6853923797607422
655,1.3548940420150757,0.6867203116416931
656,1.3613829612731934,0.6863983869552612
657,1.371057152748108,0.6835412383079529
658,1.3778139352798462,0.6835010051727295
659,1.357063889503479,0.6857947707176208
660,1.3540828227996826,0.6880885362625122
661,1.3541425466537476,0.6857947707176208
662,1.3536655902862549,0.6863581538200378
663,1.3546148538589478,0.6861971616744995
664,1.3553036451339722,0.6851509213447571
665,1.3596241474151611,0.6865593791007996
666,1.3644834756851196,0.6851509213447571
667,1.3643555641174316,0.6839436888694763
668,1.3600540161132812,0.6870020031929016
669,1.355762243270874,0.6878068447113037
670,1.3532037734985352,0.6878873109817505
671,1.354231834411621,0.6865190863609314
672,1.354717493057251,0.686599612236023
673,1.3541457653045654,0.6861569285392761
674,1.3547489643096924,0.6871227622032166
675,1.359519600868225,0.6863179206848145
676,1.3699488639831543,0.6844667792320251
677,1.3925831317901611,0.6806036233901978
678,1.3594821691513062,0.6854326128959656
679,1.354784607887268,0.6875251531600952
680,1.354326844215393,0.6869617700576782
681,1.3534917831420898,0.687605619430542
682,1.3538458347320557,0.6867203116416931
683,1.354975938796997,0.6861569285392761
684,1.3547871112823486,0.6879677772521973
685,1.363465428352356,0.6850301623344421
686,1.3868539333343506,0.6789939403533936
687,1.3643913269042969,0.6852313876152039
688,1.35649836063385,0.6865593791007996
689,1.3555850982666016,0.6864386200904846
690,1.3539390563964844,0.6870020031929016
691,1.3541747331619263,0.6875653862953186
692,1.353929877281189,0.6863983869552612
693,1.3550630807876587,0.6863983869552612
694,1.3579344749450684,0.6856740713119507
695,1.3711785078048706,0.6847484707832336
696,1.3638361692428589,0.6843058466911316
697,1.358519196510315,0.6846680045127869
698,1.3555667400360107,0.686599612236023
699,1.3546429872512817,0.6869215369224548
700,1.3559131622314453,0.6868410706520081
701,1.3602912425994873,0.6845070719718933
702,1.3615527153015137,0.6868007779121399
703,1.3584623336791992,0.6867203116416931
704,1.3591104745864868,0.686599612236023
705,1.3561331033706665,0.6861166954040527
706,1.3550301790237427,0.6868007779121399
707,1.3546390533447266,0.6872434616088867
708,1.360964059829712,0.6857545375823975
709,1.3631826639175415,0.6856337785720825
710,1.3616231679916382,0.6849496960639954
